"","frame.number","frame.time_relative","frame.time_delta_displayed","frame.len","ip.proto","ip.version","ip.src","ip.dst","tcp.srcport","tcp.dstport","mbtcp.prot_id","mbtcp.trans_id","mbtcp.len","mbtcp.modbus.func_code","mbtcp.modbus.reference_num","mbtcp.modbus.word_cnt","mbtcp.modbus.data"
"4949",4949,645.530668,0.009363,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",82,5,"4","",NA,"00:50"
"4950",4950,645.531091,0.000423,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",83,6,"4","3",1,""
"4951",4951,645.540595,0.009504,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",83,5,"4","",NA,"0a:b8"
"4952",4952,645.541216,0.000621,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",84,6,"4","0",1,""
"4953",4953,645.550533,0.009317,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",84,5,"4","",NA,"00:75"
"4954",4954,645.551009,0.000476,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",85,6,"4","0",1,""
"4955",4955,645.560592,0.009583,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",85,5,"4","",NA,"00:75"
"4956",4956,645.56172,0.001128,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",86,6,"4","0",1,""
"4957",4957,645.570513,0.008793,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",86,5,"4","",NA,"00:75"
"4958",4958,645.570732,0.000219,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",87,6,"4","1",1,""
"4959",4959,645.580569,0.009837,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",87,5,"4","",NA,"00:50"
"4960",4960,645.580898,0.000329,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",88,6,"4","1",1,""
"4961",4961,645.590541,0.009643,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",88,5,"4","",NA,"00:50"
"4962",4962,645.592234,0.001693,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",89,6,"4","1",1,""
"4963",4963,645.6006,0.008366,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",89,5,"4","",NA,"00:50"
"4964",4964,645.601,4e-04,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",90,6,"4","1",1,""
"4965",4965,645.610498,0.009498,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",90,5,"4","",NA,"00:50"
"4966",4966,645.610854,0.000356,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",91,6,"4","1",1,""
"4967",4967,645.62052,0.009666,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",91,5,"4","",NA,"00:50"
"4968",4968,645.620864,0.000344,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",92,6,"4","1",1,""
"4969",4969,645.630556,0.009692,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",92,5,"4","",NA,"00:50"
"4970",4970,645.762976,0.13242,54,"6","4","192.168.12.51","192.168.12.253","2499","502","",NA,NA,"","",NA,""
"4971",4971,645.962951,0.199975,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",93,6,"4","2",1,""
"4972",4972,645.972348,0.009397,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",93,5,"4","",NA,"12:14"
"4973",4973,645.972907,0.000559,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",94,6,"4","0",1,""
"4974",4974,645.980607,0.0077,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",94,5,"4","",NA,"00:75"
"4975",4975,645.9991,0.018493,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",95,6,"4","0",1,""
"4976",4976,646.010706,0.011606,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",95,5,"4","",NA,"00:75"
"4977",4977,646.011221,0.000515,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",96,6,"4","0",1,""
"4978",4978,646.020609,0.009388,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",96,5,"4","",NA,"00:75"
"4979",4979,646.024447,0.003838,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",97,6,"4","0",1,""
"4980",4980,646.03062,0.006173,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",97,5,"4","",NA,"00:75"
"4981",4981,646.031068,0.000448,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",98,6,"4","1",1,""
"4982",4982,646.040611,0.009543,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",98,5,"4","",NA,"00:50"
"4983",4983,646.044243,0.003632,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",99,6,"4","1",1,""
"4984",4984,646.050569,0.006326,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",99,5,"4","",NA,"00:50"
"4985",4985,646.050856,0.000287,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",100,6,"4","3",1,""
"4986",4986,646.060638,0.009782,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",100,5,"4","",NA,"0a:b8"
"4987",4987,646.060957,0.000319,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",101,6,"4","0",1,""
"4988",4988,646.070566,0.009609,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",101,5,"4","",NA,"00:75"
"4989",4989,646.070896,0.00033,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",102,6,"4","0",1,""
"4990",4990,646.080583,0.009687,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",102,5,"4","",NA,"00:75"
"4991",4991,646.080919,0.000336,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",103,6,"4","0",1,""
"4992",4992,646.090531,0.009612,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",103,5,"4","",NA,"00:75"
"4993",4993,646.090781,0.00025,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",104,6,"4","1",1,""
"4994",4994,646.100547,0.009766,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",104,5,"4","",NA,"00:50"
"4995",4995,646.100878,0.000331,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",105,6,"4","1",1,""
"4996",4996,646.110599,0.009721,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",105,5,"4","",NA,"00:50"
"4997",4997,646.110923,0.000324,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",106,6,"4","1",1,""
"4998",4998,646.120765,0.009842,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",106,5,"4","",NA,"00:50"
"4999",4999,646.121154,0.000389,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",107,6,"4","1",1,""
"5000",5000,646.130643,0.009489,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",107,5,"4","",NA,"00:50"
"5001",5001,646.131246,0.000603,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",108,6,"4","1",1,""
"5002",5002,646.140582,0.009336,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",108,5,"4","",NA,"00:50"
"5003",5003,646.140895,0.000313,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",109,6,"4","1",1,""
"5004",5004,646.15064,0.009745,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",109,5,"4","",NA,"00:50"
"5005",5005,646.263289,0.112649,54,"6","4","192.168.12.51","192.168.12.253","2499","502","",NA,NA,"","",NA,""
"5006",5006,646.460673,0.197384,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",110,6,"4","2",1,""
"5007",5007,646.471882,0.011209,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",110,5,"4","",NA,"12:14"
"5008",5008,646.472141,0.000259,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",111,6,"4","0",1,""
"5009",5009,646.480637,0.008496,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",111,5,"4","",NA,"00:75"
"5010",5010,646.481069,0.000432,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",112,6,"4","0",1,""
"5011",5011,646.490606,0.009537,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",112,5,"4","",NA,"00:75"
"5012",5012,646.490939,0.000333,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",113,6,"4","0",1,""
"5013",5013,646.50058,0.009641,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",113,5,"4","",NA,"00:75"
"5014",5014,646.50088,3e-04,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",114,6,"4","0",1,""
"5015",5015,646.510708,0.009828,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",114,5,"4","",NA,"00:75"
"5016",5016,646.512333,0.001625,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",115,6,"4","1",1,""
"5017",5017,646.520687,0.008354,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",115,5,"4","",NA,"00:50"
"5018",5018,646.521166,0.000479,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",116,6,"4","1",1,""
"5019",5019,646.53061,0.009444,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",116,5,"4","",NA,"00:50"
"5020",5020,646.530936,0.000326,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",117,6,"4","3",1,""
"5021",5021,646.540531,0.009595,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",117,5,"4","",NA,"0a:b8"
"5022",5022,646.540806,0.000275,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",118,6,"4","0",1,""
"5023",5023,646.55059,0.009784,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",118,5,"4","",NA,"00:75"
"5024",5024,646.550928,0.000338,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",119,6,"4","0",1,""
"5025",5025,646.560579,0.009651,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",119,5,"4","",NA,"00:75"
"5026",5026,646.561145,0.000566,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",120,6,"4","0",1,""
"5027",5027,646.570644,0.009499,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",120,5,"4","",NA,"00:75"
"5028",5028,646.570982,0.000338,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",121,6,"4","1",1,""
"5029",5029,646.580641,0.009659,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",121,5,"4","",NA,"00:50"
"5030",5030,646.580979,0.000338,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",122,6,"4","1",1,""
"5031",5031,646.590599,0.00962,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",122,5,"4","",NA,"00:50"
"5032",5032,646.590914,0.000315,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",123,6,"4","1",1,""
"5033",5033,646.600598,0.009684,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",123,5,"4","",NA,"00:50"
"5034",5034,646.601015,0.000417,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",124,6,"4","1",1,""
"5035",5035,646.610624,0.009609,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",124,5,"4","",NA,"00:50"
"5036",5036,646.610984,0.00036,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",125,6,"4","1",1,""
"5037",5037,646.620635,0.009651,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",125,5,"4","",NA,"00:50"
"5038",5038,646.620959,0.000324,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",126,6,"4","1",1,""
"5039",5039,646.630636,0.009677,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",126,5,"4","",NA,"00:50"
"5040",5040,646.764137,0.133501,54,"6","4","192.168.12.51","192.168.12.253","2499","502","",NA,NA,"","",NA,""
"5041",5041,646.964894,0.200757,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",127,6,"4","2",1,""
"5042",5042,646.968971,0.004077,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",127,5,"4","",NA,"12:13"
"5043",5043,646.96961,0.000639,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",128,6,"4","0",1,""
"5044",5044,646.980594,0.010984,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",128,5,"4","",NA,"00:75"
"5045",5045,646.986373,0.005779,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",129,6,"4","0",1,""
"5046",5046,646.990554,0.004181,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",129,5,"4","",NA,"00:75"
"5047",5047,646.990858,0.000304,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",130,6,"4","0",1,""
"5048",5048,647.000637,0.009779,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",130,5,"4","",NA,"00:75"
"5049",5049,647.001119,0.000482,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",131,6,"4","0",1,""
"5050",5050,647.010658,0.009539,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",131,5,"4","",NA,"00:75"
"5051",5051,647.012598,0.00194,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",132,6,"4","1",1,""
"5052",5052,647.020712,0.008114,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",132,5,"4","",NA,"00:50"
"5053",5053,647.02115,0.000438,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",133,6,"4","1",1,""
"5054",5054,647.030589,0.009439,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",133,5,"4","",NA,"00:50"
"5055",5055,647.030835,0.000246,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",134,6,"4","3",1,""
"5056",5056,647.040631,0.009796,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",134,5,"4","",NA,"0a:b8"
"5057",5057,647.041013,0.000382,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",135,6,"4","0",1,""
"5058",5058,647.050654,0.009641,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",135,5,"4","",NA,"00:75"
"5059",5059,647.050913,0.000259,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",136,6,"4","0",1,""
"5060",5060,647.060719,0.009806,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",136,5,"4","",NA,"00:75"
"5061",5061,647.061042,0.000323,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",137,6,"4","0",1,""
"5062",5062,647.070688,0.009646,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",137,5,"4","",NA,"00:75"
"5063",5063,647.070915,0.000227,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",138,6,"4","1",1,""
"5064",5064,647.080627,0.009712,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",138,5,"4","",NA,"00:50"
"5065",5065,647.080941,0.000314,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",139,6,"4","1",1,""
"5066",5066,647.090633,0.009692,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",139,5,"4","",NA,"00:50"
"5067",5067,647.090949,0.000316,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",140,6,"4","1",1,""
"5068",5068,647.100587,0.009638,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",140,5,"4","",NA,"00:50"
"5069",5069,647.100901,0.000314,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",141,6,"4","1",1,""
"5070",5070,647.110634,0.009733,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",141,5,"4","",NA,"00:50"
"5071",5071,647.111001,0.000367,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",142,6,"4","1",1,""
"5072",5072,647.120587,0.009586,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",142,5,"4","",NA,"00:50"
"5073",5073,647.120876,0.000289,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",143,6,"4","1",1,""
"5074",5074,647.130632,0.009756,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",143,5,"4","",NA,"00:50"
"5075",5075,647.265069,0.134437,54,"6","4","192.168.12.51","192.168.12.253","2499","502","",NA,NA,"","",NA,""
"5076",5076,647.465459,0.20039,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",144,6,"4","2",1,""
"5077",5077,647.469029,0.00357,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",144,5,"4","",NA,"12:0a"
"5078",5078,647.469409,0.00038,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",145,6,"4","0",1,""
"5079",5079,647.480716,0.011307,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",145,5,"4","",NA,"00:75"
"5080",5080,647.487349,0.006633,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",146,6,"4","0",1,""
"5081",5081,647.500624,0.013275,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",146,5,"4","",NA,"00:75"
"5082",5082,647.500918,0.000294,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",147,6,"4","0",1,""
"5083",5083,647.510676,0.009758,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",147,5,"4","",NA,"00:75"
"5084",5084,647.510986,0.00031,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",148,6,"4","0",1,""
"5085",5085,647.520643,0.009657,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",148,5,"4","",NA,"00:75"
"5086",5086,647.521035,0.000392,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",149,6,"4","1",1,""
"5087",5087,647.530668,0.009633,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",149,5,"4","",NA,"00:54"
"5088",5088,647.530974,0.000306,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",150,6,"4","1",1,""
"5089",5089,647.540633,0.009659,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",150,5,"4","",NA,"00:54"
"5090",5090,647.540958,0.000325,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",151,6,"4","3",1,""
"5091",5091,647.550643,0.009685,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",151,5,"4","",NA,"0a:ca"
"5092",5092,647.550995,0.000352,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",152,6,"4","0",1,""
"5093",5093,647.560697,0.009702,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",152,5,"4","",NA,"00:75"
"5094",5094,647.566016,0.005319,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",153,6,"4","0",1,""
"5095",5095,647.570596,0.00458,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",153,5,"4","",NA,"00:75"
"5096",5096,647.57086,0.000264,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",154,6,"4","0",1,""
"5097",5097,647.580658,0.009798,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",154,5,"4","",NA,"00:75"
"5098",5098,647.581035,0.000377,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",155,6,"4","1",1,""
"5099",5099,647.590637,0.009602,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",155,5,"4","",NA,"00:54"
"5100",5100,647.59122,0.000583,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",156,6,"4","1",1,""
"5101",5101,647.600704,0.009484,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",156,5,"4","",NA,"00:54"
"5102",5102,647.601167,0.000463,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",157,6,"4","1",1,""
"5103",5103,647.610627,0.00946,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",157,5,"4","",NA,"00:54"
"5104",5104,647.610962,0.000335,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",158,6,"4","1",1,""
"5105",5105,647.620688,0.009726,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",158,5,"4","",NA,"00:54"
"5106",5106,647.624823,0.004135,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",159,6,"4","1",1,""
"5107",5107,647.630649,0.005826,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",159,5,"4","",NA,"00:54"
"5108",5108,647.631133,0.000484,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",160,6,"4","1",1,""
"5109",5109,647.640671,0.009538,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",160,5,"4","",NA,"00:54"
"5110",5110,647.765388,0.124717,54,"6","4","192.168.12.51","192.168.12.253","2499","502","",NA,NA,"","",NA,""
"5111",5111,647.965912,0.200524,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",161,6,"4","2",1,""
"5112",5112,647.968984,0.003072,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",161,5,"4","",NA,"12:0b"
"5113",5113,647.969263,0.000279,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",162,6,"4","0",1,""
"5114",5114,647.980678,0.011415,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",162,5,"4","",NA,"00:75"
"5115",5115,647.989112,0.008434,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",163,6,"4","0",1,""
"5116",5116,648.000668,0.011556,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",163,5,"4","",NA,"00:75"
"5117",5117,648.000978,0.00031,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",164,6,"4","0",1,""
"5118",5118,648.010583,0.009605,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",164,5,"4","",NA,"00:75"
"5119",5119,648.010879,0.000296,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",165,6,"4","0",1,""
"5120",5120,648.020641,0.009762,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",165,5,"4","",NA,"00:75"
"5121",5121,648.021342,0.000701,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",166,6,"4","1",1,""
"5122",5122,648.030681,0.009339,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",166,5,"4","",NA,"00:54"
