"","Address","Port","Packets","Bytes","Tx.Packets","Tx.Bytes","Rx.Packets","Rx.Bytes","Latitude","Longitude"
"8784","192.168.12.51",6072,22,1188,22,1188,0,0,"-","-"
"8785","192.168.12.51",6073,22,1188,22,1188,0,0,"-","-"
"8786","192.168.12.51",6074,22,1188,22,1188,0,0,"-","-"
"8787","192.168.12.51",6075,22,1188,22,1188,0,0,"-","-"
"8788","192.168.12.51",6076,22,1188,22,1188,0,0,"-","-"
"8789","192.168.12.51",6077,22,1188,22,1188,0,0,"-","-"
"8790","192.168.12.51",6078,22,1188,22,1188,0,0,"-","-"
"8791","192.168.12.51",6079,22,1188,22,1188,0,0,"-","-"
"8792","192.168.12.51",6080,22,1188,22,1188,0,0,"-","-"
"8793","192.168.12.51",6081,22,1188,22,1188,0,0,"-","-"
"8794","192.168.12.51",6082,22,1188,22,1188,0,0,"-","-"
"8795","192.168.12.51",6083,22,1188,22,1188,0,0,"-","-"
"8796","192.168.12.51",6084,22,1188,22,1188,0,0,"-","-"
"8797","192.168.12.51",6085,22,1188,22,1188,0,0,"-","-"
"8798","192.168.12.51",6086,22,1188,22,1188,0,0,"-","-"
"8799","192.168.12.51",6087,22,1188,22,1188,0,0,"-","-"
"8800","192.168.12.51",6088,22,1188,22,1188,0,0,"-","-"
"8801","192.168.12.51",6089,22,1188,22,1188,0,0,"-","-"
"8802","192.168.12.51",6090,22,1188,22,1188,0,0,"-","-"
"8803","192.168.12.51",6091,22,1188,22,1188,0,0,"-","-"
"8804","192.168.12.51",6092,22,1188,22,1188,0,0,"-","-"
"8805","192.168.12.51",6093,22,1188,22,1188,0,0,"-","-"
"8806","192.168.12.51",6094,22,1188,22,1188,0,0,"-","-"
"8807","192.168.12.51",6095,22,1188,22,1188,0,0,"-","-"
"8808","192.168.12.51",6096,22,1188,22,1188,0,0,"-","-"
"8809","192.168.12.51",6097,22,1188,22,1188,0,0,"-","-"
"8810","192.168.12.51",6098,22,1188,22,1188,0,0,"-","-"
"8811","192.168.12.51",6099,22,1188,22,1188,0,0,"-","-"
"8812","192.168.12.51",6100,22,1188,22,1188,0,0,"-","-"
"8813","192.168.12.51",6101,22,1188,22,1188,0,0,"-","-"
"8814","192.168.12.51",6102,22,1188,22,1188,0,0,"-","-"
"8815","192.168.12.51",6103,22,1188,22,1188,0,0,"-","-"
"8816","192.168.12.51",6104,22,1188,22,1188,0,0,"-","-"
"8817","192.168.12.51",6105,22,1188,22,1188,0,0,"-","-"
"8818","192.168.12.51",6106,22,1188,22,1188,0,0,"-","-"
"8819","192.168.12.51",6107,22,1188,22,1188,0,0,"-","-"
"8820","192.168.12.51",6108,22,1188,22,1188,0,0,"-","-"
"8821","192.168.12.51",6109,22,1188,22,1188,0,0,"-","-"
"8822","192.168.12.51",6110,22,1188,22,1188,0,0,"-","-"
"8823","192.168.12.51",6111,22,1188,22,1188,0,0,"-","-"
"8824","192.168.12.51",6112,22,1188,22,1188,0,0,"-","-"
"8825","192.168.12.51",6113,22,1188,22,1188,0,0,"-","-"
"8826","192.168.12.51",6114,22,1188,22,1188,0,0,"-","-"
"8827","192.168.12.51",6115,22,1188,22,1188,0,0,"-","-"
"8828","192.168.12.51",6116,22,1188,22,1188,0,0,"-","-"
"8829","192.168.12.51",6117,22,1188,22,1188,0,0,"-","-"
"8830","192.168.12.51",6118,22,1188,22,1188,0,0,"-","-"
"8831","192.168.12.51",6119,22,1188,22,1188,0,0,"-","-"
"8832","192.168.12.51",6120,22,1188,22,1188,0,0,"-","-"
"8833","192.168.12.51",6121,22,1188,22,1188,0,0,"-","-"
"8834","192.168.12.51",6122,22,1188,22,1188,0,0,"-","-"
"8835","192.168.12.51",6123,22,1188,22,1188,0,0,"-","-"
"8836","192.168.12.51",6124,22,1188,22,1188,0,0,"-","-"
"8837","192.168.12.51",6125,22,1188,22,1188,0,0,"-","-"
"8838","192.168.12.51",6126,22,1188,22,1188,0,0,"-","-"
"8839","192.168.12.51",6127,22,1188,22,1188,0,0,"-","-"
"8840","192.168.12.51",6128,22,1188,22,1188,0,0,"-","-"
"8841","192.168.12.51",6129,22,1188,22,1188,0,0,"-","-"
"8842","192.168.12.51",6130,22,1188,22,1188,0,0,"-","-"
"8843","192.168.12.51",6131,22,1188,22,1188,0,0,"-","-"
"8844","192.168.12.51",6132,22,1188,22,1188,0,0,"-","-"
"8845","192.168.12.51",6133,22,1188,22,1188,0,0,"-","-"
"8846","192.168.12.51",6134,22,1188,22,1188,0,0,"-","-"
"8847","192.168.12.51",6135,22,1188,22,1188,0,0,"-","-"
"8848","192.168.12.51",6136,22,1188,22,1188,0,0,"-","-"
"8849","192.168.12.51",6137,22,1188,22,1188,0,0,"-","-"
"8850","192.168.12.51",6138,22,1188,22,1188,0,0,"-","-"
"8851","192.168.12.51",6139,22,1188,22,1188,0,0,"-","-"
"8852","192.168.12.51",6140,22,1188,22,1188,0,0,"-","-"
"8853","192.168.12.51",6141,22,1188,22,1188,0,0,"-","-"
"8854","192.168.12.51",6142,22,1188,22,1188,0,0,"-","-"
"8855","192.168.12.51",6143,22,1188,22,1188,0,0,"-","-"
"8856","192.168.12.51",6144,22,1188,22,1188,0,0,"-","-"
"8857","192.168.12.51",6145,22,1188,22,1188,0,0,"-","-"
"8858","192.168.12.51",6146,22,1188,22,1188,0,0,"-","-"
"8859","192.168.12.51",6147,22,1188,22,1188,0,0,"-","-"
"8860","192.168.12.51",6148,22,1188,22,1188,0,0,"-","-"
"8861","192.168.12.51",6149,22,1188,22,1188,0,0,"-","-"
"8862","192.168.12.51",6150,22,1188,22,1188,0,0,"-","-"
"8863","192.168.12.51",6151,22,1188,22,1188,0,0,"-","-"
"8864","192.168.12.51",6152,22,1188,22,1188,0,0,"-","-"
"8865","192.168.12.51",6153,22,1188,22,1188,0,0,"-","-"
"8866","192.168.12.51",6154,22,1188,22,1188,0,0,"-","-"
"8867","192.168.12.51",6155,22,1188,22,1188,0,0,"-","-"
"8868","192.168.12.51",6156,22,1188,22,1188,0,0,"-","-"
"8869","192.168.12.51",6157,22,1188,22,1188,0,0,"-","-"
"8870","192.168.12.51",6158,22,1188,22,1188,0,0,"-","-"
"8871","192.168.12.51",6159,22,1188,22,1188,0,0,"-","-"
"8872","192.168.12.51",6160,22,1188,22,1188,0,0,"-","-"
"8873","192.168.12.51",6161,22,1188,22,1188,0,0,"-","-"
"8874","192.168.12.51",6162,22,1188,22,1188,0,0,"-","-"
"8875","192.168.12.51",6163,22,1188,22,1188,0,0,"-","-"
"8876","192.168.12.51",6164,22,1188,22,1188,0,0,"-","-"
"8877","192.168.12.51",6165,22,1188,22,1188,0,0,"-","-"
"8878","192.168.12.51",6166,22,1188,22,1188,0,0,"-","-"
"8879","192.168.12.51",6167,22,1188,22,1188,0,0,"-","-"
"8880","192.168.12.51",6168,22,1188,22,1188,0,0,"-","-"
"8881","192.168.12.51",6169,22,1188,22,1188,0,0,"-","-"
"8882","192.168.12.51",6170,22,1188,22,1188,0,0,"-","-"
"8883","192.168.12.51",6171,22,1188,22,1188,0,0,"-","-"
"8884","192.168.12.51",6172,22,1188,22,1188,0,0,"-","-"
"8885","192.168.12.51",6173,22,1188,22,1188,0,0,"-","-"
"8886","192.168.12.51",6174,22,1188,22,1188,0,0,"-","-"
"8887","192.168.12.51",6175,22,1188,22,1188,0,0,"-","-"
"8888","192.168.12.51",6176,22,1188,22,1188,0,0,"-","-"
"8889","192.168.12.51",6177,22,1188,22,1188,0,0,"-","-"
"8890","192.168.12.51",6178,22,1188,22,1188,0,0,"-","-"
"8891","192.168.12.51",6179,22,1188,22,1188,0,0,"-","-"
"8892","192.168.12.51",6180,22,1188,22,1188,0,0,"-","-"
"8893","192.168.12.51",6181,22,1188,22,1188,0,0,"-","-"
"8894","192.168.12.51",6182,22,1188,22,1188,0,0,"-","-"
"8895","192.168.12.51",6183,22,1188,22,1188,0,0,"-","-"
"8896","192.168.12.51",6184,22,1188,22,1188,0,0,"-","-"
"8897","192.168.12.51",6185,22,1188,22,1188,0,0,"-","-"
"8898","192.168.12.51",6186,22,1188,22,1188,0,0,"-","-"
"8899","192.168.12.51",6187,22,1188,22,1188,0,0,"-","-"
"8900","192.168.12.51",6188,22,1188,22,1188,0,0,"-","-"
"8901","192.168.12.51",6189,22,1188,22,1188,0,0,"-","-"
"8902","192.168.12.51",6190,22,1188,22,1188,0,0,"-","-"
"8903","192.168.12.51",6191,22,1188,22,1188,0,0,"-","-"
"8904","192.168.12.51",6192,22,1188,22,1188,0,0,"-","-"
"8905","192.168.12.51",6193,22,1188,22,1188,0,0,"-","-"
"8906","192.168.12.51",6194,22,1188,22,1188,0,0,"-","-"
"8907","192.168.12.51",6195,22,1188,22,1188,0,0,"-","-"
"8908","192.168.12.51",6196,22,1188,22,1188,0,0,"-","-"
"8909","192.168.12.51",6197,22,1188,22,1188,0,0,"-","-"
"8910","192.168.12.51",6198,22,1188,22,1188,0,0,"-","-"
"8911","192.168.12.51",6199,22,1188,22,1188,0,0,"-","-"
"8912","192.168.12.51",6200,22,1188,22,1188,0,0,"-","-"
"8913","192.168.12.51",6201,22,1188,22,1188,0,0,"-","-"
"8914","192.168.12.51",6202,22,1188,22,1188,0,0,"-","-"
"8915","192.168.12.51",6203,22,1188,22,1188,0,0,"-","-"
"8916","192.168.12.51",6204,22,1188,22,1188,0,0,"-","-"
"8917","192.168.12.51",6205,22,1188,22,1188,0,0,"-","-"
"8918","192.168.12.51",6206,22,1188,22,1188,0,0,"-","-"
"8919","192.168.12.51",6207,22,1188,22,1188,0,0,"-","-"
"8920","192.168.12.51",6208,22,1188,22,1188,0,0,"-","-"
"8921","192.168.12.51",6209,22,1188,22,1188,0,0,"-","-"
"8922","192.168.12.51",6210,22,1188,22,1188,0,0,"-","-"
"8923","192.168.12.51",6211,22,1188,22,1188,0,0,"-","-"
"8924","192.168.12.51",6212,22,1188,22,1188,0,0,"-","-"
"8925","192.168.12.51",6213,22,1188,22,1188,0,0,"-","-"
"8926","192.168.12.51",6214,22,1188,22,1188,0,0,"-","-"
"8927","192.168.12.51",6215,22,1188,22,1188,0,0,"-","-"
"8928","192.168.12.51",6216,22,1188,22,1188,0,0,"-","-"
"8929","192.168.12.51",6217,22,1188,22,1188,0,0,"-","-"
"8930","192.168.12.51",6218,21,1134,21,1134,0,0,"-","-"
"8931","192.168.12.51",6219,21,1134,21,1134,0,0,"-","-"
"8932","192.168.12.51",6220,21,1134,21,1134,0,0,"-","-"
"8933","192.168.12.51",6221,21,1134,21,1134,0,0,"-","-"
"8934","192.168.12.51",6222,21,1134,21,1134,0,0,"-","-"
"8935","192.168.12.51",6223,21,1134,21,1134,0,0,"-","-"
"8936","192.168.12.51",6224,21,1134,21,1134,0,0,"-","-"
"8937","192.168.12.51",6225,21,1134,21,1134,0,0,"-","-"
"8938","192.168.12.51",6226,21,1134,21,1134,0,0,"-","-"
"8939","192.168.12.51",6227,21,1134,21,1134,0,0,"-","-"
"8940","192.168.12.51",6228,21,1134,21,1134,0,0,"-","-"
"8941","192.168.12.51",6229,21,1134,21,1134,0,0,"-","-"
"8942","192.168.12.51",6230,21,1134,21,1134,0,0,"-","-"
"8943","192.168.12.51",6231,21,1134,21,1134,0,0,"-","-"
"8944","192.168.12.51",6232,22,1188,22,1188,0,0,"-","-"
"8945","192.168.12.51",6233,22,1188,22,1188,0,0,"-","-"
"8946","192.168.12.51",6234,22,1188,22,1188,0,0,"-","-"
"8947","192.168.12.51",6235,22,1188,22,1188,0,0,"-","-"
"8948","192.168.12.51",6236,22,1188,22,1188,0,0,"-","-"
"8949","192.168.12.51",6237,22,1188,22,1188,0,0,"-","-"
"8950","192.168.12.51",6238,22,1188,22,1188,0,0,"-","-"
"8951","192.168.12.51",6239,22,1188,22,1188,0,0,"-","-"
"8952","192.168.12.51",6240,22,1188,22,1188,0,0,"-","-"
"8953","192.168.12.51",6241,22,1188,22,1188,0,0,"-","-"
"8954","192.168.12.51",6242,22,1188,22,1188,0,0,"-","-"
"8955","192.168.12.51",6243,22,1188,22,1188,0,0,"-","-"
"8956","192.168.12.51",6244,22,1188,22,1188,0,0,"-","-"
"8957","192.168.12.51",6245,22,1188,22,1188,0,0,"-","-"
"8958","192.168.12.51",6246,22,1188,22,1188,0,0,"-","-"
"8959","192.168.12.51",6247,22,1188,22,1188,0,0,"-","-"
"8960","192.168.12.51",6248,22,1188,22,1188,0,0,"-","-"
"8961","192.168.12.51",6249,22,1188,22,1188,0,0,"-","-"
"8962","192.168.12.51",6250,22,1188,22,1188,0,0,"-","-"
"8963","192.168.12.51",6251,22,1188,22,1188,0,0,"-","-"
"8964","192.168.12.51",6252,22,1188,22,1188,0,0,"-","-"
"8965","192.168.12.51",6253,22,1188,22,1188,0,0,"-","-"
"8966","192.168.12.51",6254,22,1188,22,1188,0,0,"-","-"
"8967","192.168.12.51",6255,22,1188,22,1188,0,0,"-","-"
"8968","192.168.12.51",6256,22,1188,22,1188,0,0,"-","-"
"8969","192.168.12.51",6257,22,1188,22,1188,0,0,"-","-"
"8970","192.168.12.51",6258,22,1188,22,1188,0,0,"-","-"
"8971","192.168.12.51",6259,22,1188,22,1188,0,0,"-","-"
"8972","192.168.12.51",6260,22,1188,22,1188,0,0,"-","-"
"8973","192.168.12.51",6261,22,1188,22,1188,0,0,"-","-"
"8974","192.168.12.51",6262,22,1188,22,1188,0,0,"-","-"
"8975","192.168.12.51",6263,22,1188,22,1188,0,0,"-","-"
"8976","192.168.12.51",6264,22,1188,22,1188,0,0,"-","-"
"8977","192.168.12.51",6265,22,1188,22,1188,0,0,"-","-"
"8978","192.168.12.51",6266,22,1188,22,1188,0,0,"-","-"
"8979","192.168.12.51",6267,22,1188,22,1188,0,0,"-","-"
"8980","192.168.12.51",6268,22,1188,22,1188,0,0,"-","-"
"8981","192.168.12.51",6269,22,1188,22,1188,0,0,"-","-"
"8982","192.168.12.51",6270,22,1188,22,1188,0,0,"-","-"
"8983","192.168.12.51",6271,22,1188,22,1188,0,0,"-","-"
"8984","192.168.12.51",6272,22,1188,22,1188,0,0,"-","-"
"8985","192.168.12.51",6273,22,1188,22,1188,0,0,"-","-"
"8986","192.168.12.51",6274,22,1188,22,1188,0,0,"-","-"
"8987","192.168.12.51",6275,22,1188,22,1188,0,0,"-","-"
"8988","192.168.12.51",6276,22,1188,22,1188,0,0,"-","-"
"8989","192.168.12.51",6277,22,1188,22,1188,0,0,"-","-"
"8990","192.168.12.51",6278,22,1188,22,1188,0,0,"-","-"
"8991","192.168.12.51",6279,22,1188,22,1188,0,0,"-","-"
"8992","192.168.12.51",6280,22,1188,22,1188,0,0,"-","-"
"8993","192.168.12.51",6281,22,1188,22,1188,0,0,"-","-"
"8994","192.168.12.51",6282,22,1188,22,1188,0,0,"-","-"
"8995","192.168.12.51",6283,22,1188,22,1188,0,0,"-","-"
"8996","192.168.12.51",6284,22,1188,22,1188,0,0,"-","-"
"8997","192.168.12.51",6285,22,1188,22,1188,0,0,"-","-"
"8998","192.168.12.51",6286,22,1188,22,1188,0,0,"-","-"
"8999","192.168.12.51",6287,22,1188,22,1188,0,0,"-","-"
"9000","192.168.12.51",6288,22,1188,22,1188,0,0,"-","-"
"9001","192.168.12.51",6289,22,1188,22,1188,0,0,"-","-"
"9002","192.168.12.51",6290,22,1188,22,1188,0,0,"-","-"
"9003","192.168.12.51",6291,22,1188,22,1188,0,0,"-","-"
"9004","192.168.12.51",6292,22,1188,22,1188,0,0,"-","-"
"9005","192.168.12.51",6293,22,1188,22,1188,0,0,"-","-"
"9006","192.168.12.51",6294,22,1188,22,1188,0,0,"-","-"
"9007","192.168.12.51",6295,22,1188,22,1188,0,0,"-","-"
"9008","192.168.12.51",6296,22,1188,22,1188,0,0,"-","-"
"9009","192.168.12.51",6297,22,1188,22,1188,0,0,"-","-"
"9010","192.168.12.51",6298,22,1188,22,1188,0,0,"-","-"
"9011","192.168.12.51",6299,22,1188,22,1188,0,0,"-","-"
"9012","192.168.12.51",6300,22,1188,22,1188,0,0,"-","-"
"9013","192.168.12.51",6301,22,1188,22,1188,0,0,"-","-"
"9014","192.168.12.51",6302,22,1188,22,1188,0,0,"-","-"
"9015","192.168.12.51",6303,22,1188,22,1188,0,0,"-","-"
"9016","192.168.12.51",6304,22,1188,22,1188,0,0,"-","-"
"9017","192.168.12.51",6305,22,1188,22,1188,0,0,"-","-"
"9018","192.168.12.51",6306,22,1188,22,1188,0,0,"-","-"
"9019","192.168.12.51",6307,22,1188,22,1188,0,0,"-","-"
"9020","192.168.12.51",6308,22,1188,22,1188,0,0,"-","-"
"9021","192.168.12.51",6309,22,1188,22,1188,0,0,"-","-"
"9022","192.168.12.51",6310,22,1188,22,1188,0,0,"-","-"
"9023","192.168.12.51",6311,22,1188,22,1188,0,0,"-","-"
"9024","192.168.12.51",6312,22,1188,22,1188,0,0,"-","-"
"9025","192.168.12.51",6313,22,1188,22,1188,0,0,"-","-"
"9026","192.168.12.51",6314,22,1188,22,1188,0,0,"-","-"
"9027","192.168.12.51",6315,22,1188,22,1188,0,0,"-","-"
"9028","192.168.12.51",6316,22,1188,22,1188,0,0,"-","-"
"9029","192.168.12.51",6317,22,1188,22,1188,0,0,"-","-"
"9030","192.168.12.51",6318,22,1188,22,1188,0,0,"-","-"
"9031","192.168.12.51",6319,22,1188,22,1188,0,0,"-","-"
"9032","192.168.12.51",6320,22,1188,22,1188,0,0,"-","-"
"9033","192.168.12.51",6321,22,1188,22,1188,0,0,"-","-"
"9034","192.168.12.51",6322,22,1188,22,1188,0,0,"-","-"
"9035","192.168.12.51",6323,22,1188,22,1188,0,0,"-","-"
"9036","192.168.12.51",6324,22,1188,22,1188,0,0,"-","-"
"9037","192.168.12.51",6325,22,1188,22,1188,0,0,"-","-"
"9038","192.168.12.51",6326,22,1188,22,1188,0,0,"-","-"
"9039","192.168.12.51",6327,22,1188,22,1188,0,0,"-","-"
"9040","192.168.12.51",6328,22,1188,22,1188,0,0,"-","-"
"9041","192.168.12.51",6329,22,1188,22,1188,0,0,"-","-"
"9042","192.168.12.51",6330,22,1188,22,1188,0,0,"-","-"
"9043","192.168.12.51",6331,22,1188,22,1188,0,0,"-","-"
"9044","192.168.12.51",6332,22,1188,22,1188,0,0,"-","-"
"9045","192.168.12.51",6333,22,1188,22,1188,0,0,"-","-"
"9046","192.168.12.51",6334,22,1188,22,1188,0,0,"-","-"
"9047","192.168.12.51",6335,22,1188,22,1188,0,0,"-","-"
"9048","192.168.12.51",6336,22,1188,22,1188,0,0,"-","-"
"9049","192.168.12.51",6337,22,1188,22,1188,0,0,"-","-"
"9050","192.168.12.51",6338,22,1188,22,1188,0,0,"-","-"
"9051","192.168.12.51",6339,22,1188,22,1188,0,0,"-","-"
"9052","192.168.12.51",6340,22,1188,22,1188,0,0,"-","-"
"9053","192.168.12.51",6341,22,1188,22,1188,0,0,"-","-"
"9054","192.168.12.51",6342,22,1188,22,1188,0,0,"-","-"
"9055","192.168.12.51",6343,22,1188,22,1188,0,0,"-","-"
"9056","192.168.12.51",6344,22,1188,22,1188,0,0,"-","-"
"9057","192.168.12.51",6345,22,1188,22,1188,0,0,"-","-"
"9058","192.168.12.51",6346,22,1188,22,1188,0,0,"-","-"
"9059","192.168.12.51",6347,22,1188,22,1188,0,0,"-","-"
"9060","192.168.12.51",6348,22,1188,22,1188,0,0,"-","-"
"9061","192.168.12.51",6349,22,1188,22,1188,0,0,"-","-"
"9062","192.168.12.51",6350,22,1188,22,1188,0,0,"-","-"
"9063","192.168.12.51",6351,22,1188,22,1188,0,0,"-","-"
"9064","192.168.12.51",6352,22,1188,22,1188,0,0,"-","-"
"9065","192.168.12.51",6353,22,1188,22,1188,0,0,"-","-"
"9066","192.168.12.51",6354,22,1188,22,1188,0,0,"-","-"
"9067","192.168.12.51",6355,22,1188,22,1188,0,0,"-","-"
"9068","192.168.12.51",6356,22,1188,22,1188,0,0,"-","-"
"9069","192.168.12.51",6357,22,1188,22,1188,0,0,"-","-"
"9070","192.168.12.51",6358,22,1188,22,1188,0,0,"-","-"
"9071","192.168.12.51",6359,22,1188,22,1188,0,0,"-","-"
"9072","192.168.12.51",6360,22,1188,22,1188,0,0,"-","-"
"9073","192.168.12.51",6361,22,1188,22,1188,0,0,"-","-"
"9074","192.168.12.51",6362,22,1188,22,1188,0,0,"-","-"
"9075","192.168.12.51",6363,22,1188,22,1188,0,0,"-","-"
"9076","192.168.12.51",6364,22,1188,22,1188,0,0,"-","-"
"9077","192.168.12.51",6365,22,1188,22,1188,0,0,"-","-"
"9078","192.168.12.51",6366,22,1188,22,1188,0,0,"-","-"
"9079","192.168.12.51",6367,22,1188,22,1188,0,0,"-","-"
"9080","192.168.12.51",6368,22,1188,22,1188,0,0,"-","-"
"9081","192.168.12.51",6369,22,1188,22,1188,0,0,"-","-"
"9082","192.168.12.51",6370,22,1188,22,1188,0,0,"-","-"
"9083","192.168.12.51",6371,22,1188,22,1188,0,0,"-","-"
"9084","192.168.12.51",6372,22,1188,22,1188,0,0,"-","-"
"9085","192.168.12.51",6373,22,1188,22,1188,0,0,"-","-"
"9086","192.168.12.51",6374,22,1188,22,1188,0,0,"-","-"
"9087","192.168.12.51",6375,22,1188,22,1188,0,0,"-","-"
"9088","192.168.12.51",6376,22,1188,22,1188,0,0,"-","-"
"9089","192.168.12.51",6377,22,1188,22,1188,0,0,"-","-"
"9090","192.168.12.51",6378,22,1188,22,1188,0,0,"-","-"
"9091","192.168.12.51",6379,22,1188,22,1188,0,0,"-","-"
"9092","192.168.12.51",6380,22,1188,22,1188,0,0,"-","-"
"9093","192.168.12.51",6381,22,1188,22,1188,0,0,"-","-"
"9094","192.168.12.51",6382,22,1188,22,1188,0,0,"-","-"
"9095","192.168.12.51",6383,22,1188,22,1188,0,0,"-","-"
"9096","192.168.12.51",6384,22,1188,22,1188,0,0,"-","-"
"9097","192.168.12.51",6385,22,1188,22,1188,0,0,"-","-"
"9098","192.168.12.51",6386,22,1188,22,1188,0,0,"-","-"
"9099","192.168.12.51",6387,22,1188,22,1188,0,0,"-","-"
"9100","192.168.12.51",6388,22,1188,22,1188,0,0,"-","-"
"9101","192.168.12.51",6389,22,1188,22,1188,0,0,"-","-"
"9102","192.168.12.51",6390,22,1188,22,1188,0,0,"-","-"
"9103","192.168.12.51",6391,22,1188,22,1188,0,0,"-","-"
"9104","192.168.12.51",6392,22,1188,22,1188,0,0,"-","-"
"9105","192.168.12.51",6393,22,1188,22,1188,0,0,"-","-"
"9106","192.168.12.51",6394,22,1188,22,1188,0,0,"-","-"
"9107","192.168.12.51",6395,22,1188,22,1188,0,0,"-","-"
"9108","192.168.12.51",6396,22,1188,22,1188,0,0,"-","-"
"9109","192.168.12.51",6397,22,1188,22,1188,0,0,"-","-"
"9110","192.168.12.51",6398,22,1188,22,1188,0,0,"-","-"
"9111","192.168.12.51",6399,22,1188,22,1188,0,0,"-","-"
"9112","192.168.12.51",6400,22,1188,22,1188,0,0,"-","-"
"9113","192.168.12.51",6401,22,1188,22,1188,0,0,"-","-"
"9114","192.168.12.51",6402,22,1188,22,1188,0,0,"-","-"
"9115","192.168.12.51",6403,22,1188,22,1188,0,0,"-","-"
"9116","192.168.12.51",6404,22,1188,22,1188,0,0,"-","-"
"9117","192.168.12.51",6405,22,1188,22,1188,0,0,"-","-"
"9118","192.168.12.51",6406,22,1188,22,1188,0,0,"-","-"
"9119","192.168.12.51",6407,22,1188,22,1188,0,0,"-","-"
"9120","192.168.12.51",6408,22,1188,22,1188,0,0,"-","-"
"9121","192.168.12.51",6409,22,1188,22,1188,0,0,"-","-"
"9122","192.168.12.51",6410,22,1188,22,1188,0,0,"-","-"
"9123","192.168.12.51",6411,22,1188,22,1188,0,0,"-","-"
"9124","192.168.12.51",6412,22,1188,22,1188,0,0,"-","-"
"9125","192.168.12.51",6413,22,1188,22,1188,0,0,"-","-"
"9126","192.168.12.51",6414,22,1188,22,1188,0,0,"-","-"
"9127","192.168.12.51",6415,22,1188,22,1188,0,0,"-","-"
"9128","192.168.12.51",6416,22,1188,22,1188,0,0,"-","-"
"9129","192.168.12.51",6417,22,1188,22,1188,0,0,"-","-"
"9130","192.168.12.51",6418,22,1188,22,1188,0,0,"-","-"
"9131","192.168.12.51",6419,22,1188,22,1188,0,0,"-","-"
"9132","192.168.12.51",6420,22,1188,22,1188,0,0,"-","-"
"9133","192.168.12.51",6421,22,1188,22,1188,0,0,"-","-"
"9134","192.168.12.51",6422,22,1188,22,1188,0,0,"-","-"
"9135","192.168.12.51",6423,22,1188,22,1188,0,0,"-","-"
"9136","192.168.12.51",6424,22,1188,22,1188,0,0,"-","-"
"9137","192.168.12.51",6425,22,1188,22,1188,0,0,"-","-"
"9138","192.168.12.51",6426,22,1188,22,1188,0,0,"-","-"
"9139","192.168.12.51",6427,22,1188,22,1188,0,0,"-","-"
"9140","192.168.12.51",6428,22,1188,22,1188,0,0,"-","-"
"9141","192.168.12.51",6429,22,1188,22,1188,0,0,"-","-"
"9142","192.168.12.51",6430,22,1188,22,1188,0,0,"-","-"
"9143","192.168.12.51",6431,22,1188,22,1188,0,0,"-","-"
"9144","192.168.12.51",6432,22,1188,22,1188,0,0,"-","-"
"9145","192.168.12.51",6433,22,1188,22,1188,0,0,"-","-"
"9146","192.168.12.51",6434,22,1188,22,1188,0,0,"-","-"
"9147","192.168.12.51",6435,22,1188,22,1188,0,0,"-","-"
"9148","192.168.12.51",6436,22,1188,22,1188,0,0,"-","-"
"9149","192.168.12.51",6437,22,1188,22,1188,0,0,"-","-"
"9150","192.168.12.51",6438,22,1188,22,1188,0,0,"-","-"
"9151","192.168.12.51",6439,22,1188,22,1188,0,0,"-","-"
"9152","192.168.12.51",6440,22,1188,22,1188,0,0,"-","-"
"9153","192.168.12.51",6441,22,1188,22,1188,0,0,"-","-"
"9154","192.168.12.51",6442,22,1188,22,1188,0,0,"-","-"
"9155","192.168.12.51",6443,22,1188,22,1188,0,0,"-","-"
"9156","192.168.12.51",6444,22,1188,22,1188,0,0,"-","-"
"9157","192.168.12.51",6445,22,1188,22,1188,0,0,"-","-"
"9158","192.168.12.51",6446,22,1188,22,1188,0,0,"-","-"
"9159","192.168.12.51",6447,22,1188,22,1188,0,0,"-","-"
"9160","192.168.12.51",6448,22,1188,22,1188,0,0,"-","-"
"9161","192.168.12.51",6449,22,1188,22,1188,0,0,"-","-"
"9162","192.168.12.51",6450,22,1188,22,1188,0,0,"-","-"
"9163","192.168.12.51",6451,22,1188,22,1188,0,0,"-","-"
"9164","192.168.12.51",6452,22,1188,22,1188,0,0,"-","-"
"9165","192.168.12.51",6453,22,1188,22,1188,0,0,"-","-"
"9166","192.168.12.51",6454,22,1188,22,1188,0,0,"-","-"
"9167","192.168.12.51",6455,22,1188,22,1188,0,0,"-","-"
"9168","192.168.12.51",6456,22,1188,22,1188,0,0,"-","-"
"9169","192.168.12.51",6457,22,1188,22,1188,0,0,"-","-"
"9170","192.168.12.51",6458,22,1188,22,1188,0,0,"-","-"
"9171","192.168.12.51",6459,22,1188,22,1188,0,0,"-","-"
"9172","192.168.12.51",6460,22,1188,22,1188,0,0,"-","-"
"9173","192.168.12.51",6461,22,1188,22,1188,0,0,"-","-"
"9174","192.168.12.51",6462,22,1188,22,1188,0,0,"-","-"
"9175","192.168.12.51",6463,22,1188,22,1188,0,0,"-","-"
"9176","192.168.12.51",6464,22,1188,22,1188,0,0,"-","-"
"9177","192.168.12.51",6465,22,1188,22,1188,0,0,"-","-"
"9178","192.168.12.51",6466,22,1188,22,1188,0,0,"-","-"
"9179","192.168.12.51",6467,22,1188,22,1188,0,0,"-","-"
"9180","192.168.12.51",6468,22,1188,22,1188,0,0,"-","-"
"9181","192.168.12.51",6469,22,1188,22,1188,0,0,"-","-"
